url, status_code
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=649, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=650, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=651, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=652, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=653, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=654, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=655, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=656, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=657, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=658, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=659, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=660, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=661, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=662, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=663, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=664, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=665, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=666, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=667, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=668, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=669, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=670, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=671, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=672, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=673, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=674, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=675, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=676, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=677, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=678, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=679, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=680, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=681, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=682, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=683, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=684, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=685, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=686, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=687, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=688, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=689, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=690, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=691, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=692, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=693, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=694, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=695, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=696, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=697, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=698, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=699, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=700, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=701, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=702, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=703, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=704, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=705, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=706, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=707, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=708, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=709, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=710, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=711, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=712, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=713, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=714, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=715, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=716, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=717, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=718, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=719, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=720, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=721, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=722, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=723, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=724, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=725, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=726, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=727, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=728, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=729, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=730, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=731, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=732, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=733, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=734, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=735, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=736, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=737, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=738, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=739, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=740, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=741, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=742, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=743, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=744, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=745, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=746, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=747, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=748, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=749, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=750, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=751, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=752, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=753, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=754, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=755, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=756, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=757, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=758, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=759, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=760, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=761, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=762, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=763, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=764, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=765, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=766, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=767, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=768, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=769, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=770, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=771, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=772, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=773, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=774, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=775, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=776, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=777, 200
https://www.congress.gov/search?q={%22source%22:%22legislation%22}&pageSize=250&page=778, 200
